Aisle ID,Product Description,Price,Net Weight,Other Info,Length (in),Width (in),Height (in),Weight,weight_unit,weight_in_pounds
1,"Whole Foods Market, Italian Wedding Soup, 24 Ounce",8.49,1.5 Pounds,"{'Product Dimensions': '4.6 x 4.55 x 4.4 inches1.5 Pounds', 'Item model number': '0099482502188', 'UPC': '099482502188', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B0884XC6W5'}",4.6,4.55,4.4,1.5,Pounds,1.5
1,StarKist Lunch To-Go Albacore Mix Your Own Tuna Salad - 4.41 Ounce (Pouch) - (Pack of 12),"$32.64        
        ($2.72 /  Count)",2.6 Ounces,"{'Package Dimensions': '11.34 x 8.07 x 7.64 inches2.6 Ounces', 'Item model number': '495420', 'Manufacturer': 'StarKist', 'ASIN': 'B000CR1VYU', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",11.34,8.07,7.64,2.6,Ounces,0.1625
1,"Gefen, Organic Lentils Cooked, Ready to Eat! 16.9oz (3 Pack)",14.99,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '8 x 6 x 4 inches3.55 Pounds', 'Manufacturer': 'Gefen', 'ASIN': 'B07CH2Q47X'}",8,6,4,3.55,Pounds,3.55
1,"Mario Camacho Foods Artichokes Hearts, Quartered, 8.5 Ounce","$7.10        
        ($0.84 /  Ounce)",8.5 Ounces,"{'Package Dimensions': '7.76 x 4.49 x 3.39 inches8.5 Ounces', 'UPC': '073651340009', 'Manufacturer': 'Mario Camacho Foods', 'ASIN': 'B01M6B3W1D', 'Country of Origin': 'Spain', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",7.76,4.49,3.39,8.5,Ounces,0.53125
1,"Aahana's Lentils & Rice Bowls (Kitchari) Prepared Meals- Ready to Eat Vegan Food, Gluten-Free Plant Based Food- High Protein Just Add Water Meals - Indian Food Based on Ayurveda Principles- 4 Pack","$16.14        
        ($2.24 /  Ounce)",Not Available,"{'Product Dimensions': '7.5 x 7.5 x 5 inches15.2 Ounces', 'ASIN': 'B079S8B9SF'}",7.5,7.5,5,15.2,Ounces,0.95
1,"Betty Crocker Suddenly Pasta Salad, Ranch & Bacon, Twin Pack, 15 oz","$3.62        
        ($0.24 /  Ounce)",15 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '3.2 x 5.2 x 7.5 inches15 Ounces', 'Item model number': '00016000357952', 'UPC': '016000169456', 'Manufacturer': 'General Mills', 'ASIN': 'B00Y0UX40Y', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",3.2,5.2,7.5,15,Ounces,0.9375
1,"Frontier Soups Homemade In Minutes Soup Mix, South of The Border Tortilla, 4.5 oz",10.99,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1.35 x 5.1 x 7.2 inches4.5 Ounces', 'Item model number': '212826', 'Department': 'Menwomenunisex-adult', 'UPC': '773821882406 766694301204 076669430120', 'Manufacturer': 'Frontier Soups', 'ASIN': 'B006RIU6Z8'}",1.35,5.1,7.2,4.5,Ounces,0.28125
1,"Whole Foods Market, Aromatic Butternut Squash Soup, 24 Ounce",8.49,Not Available,"{'Product Dimensions': '4.65 x 4.55 x 4.4 inches1.5 Pounds', 'Item model number': '0099482502089', 'UPC': '099482502089', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B089PMNM37'}",4.65,4.55,4.4,1.5,Pounds,1.5
1,Whole Foods Market Classic Egg Salad,$9.99 /lb,Not Available,"{'Package Dimensions': '4.52 x 4.48 x 3 inches1.05 Pounds', 'UPC': '293965000004', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B08RKW5SNY'}",4.52,4.48,3,1.05,Pounds,1.05
1,"Whole Foods Market Shrimp & Andouille Sausage Gumbo Soup, 24 OZ",9.99,24 Ounces,"{'Package Dimensions': '4.6 x 4.55 x 4.45 inches1.5 Pounds', 'Item model number': '0099482491338', 'UPC': '099482491338', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B08M7FY9DX'}",4.6,4.55,4.45,1.5,Pounds,1.5
1,"Kitchen & Love Best Sellers Variety Box 6-Pack | Vegan, Ready-to-Eat, No Refrigeration Required","$24.60        
        ($0.52 /  Ounce)",Not Available,"{'Package Dimensions': '11.89 x 8.03 x 4.8 inches3.81 Pounds', 'Manufacturer': 'Cucina & Amore', 'ASIN': 'B086PDWSNC'}",11.89,8.03,4.8,3.81,Pounds,3.81
1,"Wild Planet Ready-To-Eat Wild Tuna Pasta Salad With Organic Red Peppers, Tomatoes & Green Olives, 5.6 Ounce (Pack of 4)",21.62,5.6 Ounces,"{'Package Dimensions': '6.22 x 4.61 x 4.33 inches5.6 Ounces', 'UPC': '829696004136', 'Manufacturer': 'AmazonUs/WIHM9', 'ASIN': 'B08YT2WLV7'}",6.22,4.61,4.33,5.6,Ounces,0.35
1,"Dr. McDougall's Soup, Vegan Pad Thai Noodl, 2 oz",6.18,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '3.91 x 3.91 x 3.91 inches2 Ounces', 'Item model number': '0767335011070', 'UPC': '767335011070 076733501107', 'Manufacturer': ""Dr. McDougall's"", 'ASIN': 'B002HQOXTO'}",3.91,3.91,3.91,2,Ounces,0.125
1,"Rao's Homemade Tortellini & Vegetable Soup, 16oz, Real Vegetables, Traditional Italian Heat and Serve Soup",5.49,Not Available,"{'Product Dimensions': '5.25 x 1 x 7.5 inches1 Pounds', 'UPC': '747479400138', 'Manufacturer': 'Raoâ€™s Specialty Foods', 'ASIN': 'B089CGKCYT'}",5.25,1,7.5,1,Pounds,1
1,"Pacific Foods Organic Creamy Roasted Red Pepper & Tomato Soup, 32oz","$3.80        
        ($0.12 /  Fl Oz)",Not Available,"{'Product Dimensions': '3.7 x 2.4 x 8.1 inches2.3 Pounds', 'Item model number': '04184', 'UPC': '052603041843', 'Manufacturer': 'Pacific Foods', 'ASIN': 'B000R7V3JI', 'Country of Origin': 'USA', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",3.7,2.4,8.1,2.3,Pounds,2.3
1,"Aahana's Lentils & Rice Bowls (Kitchari) Prepared Meals- Ready to Eat Vegan Food, Gluten-Free Plant Based Food- High Protein Just Add Water Meals - Indian Food Based on Ayurveda Principles- 4 Pack","$16.14        
        ($2.24 /  Ounce)",Not Available,"{'Product Dimensions': '7.5 x 7.5 x 5 inches15.2 Ounces', 'ASIN': 'B079S8B9SF'}",7.5,7.5,5,15.2,Ounces,0.95
1,Amy's Organic Lentil Soup - Light in Sodium -- 14.5 fl oz,9.99,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '3.9 x 2.99 x 2.8 inches15.04 Ounces', 'Item model number': '042272005833', 'UPC': '042272005833', 'Manufacturer': ""Amy's"", 'ASIN': 'B004T33KSS'}",3.9,2.99,2.8,15.04,Ounces,0.94
1,"Kosher Gluten Free Food, Matzo Ball Chicken Soup + Beef Goulash - MRE Meat Meals Ready to Eat (4 Pack - Variety) Prepared Entree Fully Cooked, Shelf Stable Microwave Dinner, Emergency Survival, Travel",29.95,Not Available,"{'Package Dimensions': '7.4 x 6.54 x 4.49 inches3.86 Pounds', 'Manufacturer': 'KJ Poultry', 'ASIN': 'B08Y9CLH7C'}",7.4,6.54,4.49,3.86,Pounds,3.86
1,"Kosher MRE Meat Meals Ready to Eat, Chicken Meat Balls & Mushrooms (1 Pack) Prepared Entree Fully Cooked, Shelf Stable Microwave Dinner â€“ Travel, Military, Camping, Emergency Survival Protein Food","$12.59        
        ($1.05 /  Ounce)",Not Available,"{'Product Dimensions': '6.25 x 4.5 x 1.75 inches14.39 Ounces', 'UPC': '894792002263', 'Manufacturer': 'KJ Poultry', 'ASIN': 'B007HQV1NA', 'Country of Origin': 'USA'}",6.25,4.5,1.75,14.39,Ounces,0.899375
1,"Annie Chun's - Noodle Bowl, Thai-Style Peanut Sesame Flavor, Instant & Microwavable, Non-GMO, Vegan, Healthy & Delicious, 8.7 Oz (Pack of 6)","$27.80        
        ($0.53 /  Ounce)",8.7 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '17.2 x 6.46 x 6.42 inches8.7 Ounces', 'Item model number': '00210126', 'UPC': '765667100707', 'Manufacturer': ""Annie Chun's"", 'ASIN': 'B000N8N45W', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",17.2,6.46,6.42,8.7,Ounces,0.54375
1,Shichimi Togarashi | Japanese Seven Spice Mix - 7 Spice Chilies | Ideal for Asian Cuisine 4 oz.,"$12.99        
        ($3.25 /  Ounce)",Not Available,"{'Product Dimensions': '9 x 6 x 1 inches4 Ounces', 'UPC': '850000269057', 'Manufacturer': 'Burma Spice', 'ASIN': 'B01KN6VY9Q'}",9,6,1,4,Ounces,0.25
1,"Whole Foods Market, Soup Chicken Noodle Vegan, 24 Ounce",8.49,Not Available,"{'Product Dimensions': '4.65 x 4.55 x 4.4 inches1.6 Ounces', 'Item model number': '0099482512903', 'UPC': '099482512903', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B092RWGSZP'}",4.65,4.55,4.4,1.6,Ounces,0.1
1,"Imagine Foods, Organic Super Greens Soup, 32 Fl Oz",5.29,Not Available,"{'Product Dimensions': '2.5 x 3.75 x 8.46 inches2.25 Pounds', 'UPC': '084253243995', 'Manufacturer': 'Imagine', 'ASIN': 'B0788D416Y'}",2.5,3.75,8.46,2.25,Pounds,2.25
1,"WonderSlim Protein Meal, Zesty Vegetable Chili w/ Beans - 100 Calories, 12g Protein, 4g Fiber (7ct)","$15.29        
        ($2.18 /  Count)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '5 x 5 x 3 inches0.28 Ounces', 'UPC': '818609010852', 'Manufacturer': 'Diet Direct', 'ASIN': 'B015JW2O3Y', 'Country of Origin': 'USA'}",5,5,3,0.28,Ounces,0.0175
1,"Whole Foods Market Corn and Shrimp Chowder, 24 OZ",9.99,1.61 Ounces,"{'Product Dimensions': '4.6 x 4.6 x 4.43 inches1.6 Ounces', 'Item model number': '0099482503987', 'UPC': '099482503987', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B092RTX65B'}",4.6,4.6,4.43,1.6,Ounces,0.1
1,"Whole Foods Market, Nana's Chicken Noodle Soup, 24 Ounce",8.49,Not Available,"{'Product Dimensions': '4.55 x 4.6 x 4.4 inches1.5 Pounds', 'Item model number': '0099482501921', 'UPC': '099482501921', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B0884VYWR3'}",4.55,4.6,4.4,1.5,Pounds,1.5
1,"Annie's Organic Macaroni and Cheese, Shells & Aged Cheddar Mac and Cheese, 6 oz Box",4.39,0.38 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1.31 x 3.44 x 7.13 inches6.08 Ounces', 'Item model number': '013562300846', 'UPC': '013562300846', 'Manufacturer': 'General Mills', 'ASIN': 'B000QWVXEO'}",1.31,3.44,7.13,6.08,Ounces,0.38
1,"Amy's Soup, Organic Split Pea, Low Fat, Vegan & Gluten Free, 14.1 oz",3.99,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '3 x 3.1 x 4.7 inches1.05 Pounds', 'Item model number': '042272005055', 'UPC': '042272005055', 'Manufacturer': ""Amy's Kitchen"", 'ASIN': 'B000WD5UKU'}",3,3.1,4.7,1.05,Pounds,1.05
1,"Pacific Foods Organic Vegetable Lentil & Roasted Red Pepper Soup, 17oz",Page 1 of 1,Not Available,"{'Product Dimensions': '3.31 x 1.75 x 5.5 inches11.04 Ounces', 'Item model number': '236110', 'UPC': '052603054645', 'Manufacturer': 'Pacific Foods', 'ASIN': 'B004562B6G'}",3.31,1.75,5.5,11.04,Ounces,0.69
1,"Dr Mcdougalls, Organic Low Sodium French Lentil Soup, 18 Ounce",14.11,1.13 Pounds,"{'Product Dimensions': '1.75 x 3.38 x 5.5 inches1.13 Pounds', 'Item model number': '#N/A', 'UPC': '767335077960', 'Manufacturer': 'Dr Mcdougalls', 'ASIN': 'B01M6C9QWA'}",1.75,3.38,5.5,1.13,Pounds,1.13
1,"Mother Earth Products Dried Vegetable Soup Mix, 10oz (283g)","$12.95        
        ($1.30 /  Ounce)",10 Ounces,"{'Package Dimensions': '5.3 x 3.8 x 3.7 inches10 Ounces', 'Item model number': 'one full Quart', 'UPC': '610395393733', 'Manufacturer': 'Mother Earth Products', 'ASIN': 'B008BTHDQQ', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",5.3,3.8,3.7,10,Ounces,0.625
1,"Tasty Bite, Bombay Potatoes, 10 oz",Page 1 of 1,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '5.6 x 1.2 x 6.7 inches10.05 Ounces', 'Item model number': '782733000013', 'Department': 'Menwomenunisex-adult', 'UPC': '798235643184 782733000013 798235643177', 'Manufacturer': 'Tasty Bite', 'ASIN': 'B000R91CC4'}",5.6,1.2,6.7,10.05,Ounces,0.628125
1,"HORMEL COMPLEATS Turkey & Dressing Microwave Tray, 10 oz. (6 Pack)","$13.44        
        ($0.22 /  Ounce)",3.75 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '9.84 x 7.2 x 5.04 inches3.75 Pounds', 'Item model number': '18717', 'UPC': '037600187176', 'Manufacturer': 'Hormel', 'ASIN': 'B001E52XGO', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",9.84,7.2,5.04,3.75,Pounds,3.75
1,"HORMEL COMPLEATS Meatloaf & Gravy With Mashed Potatoes Microwave Tray, 9 oz. (6 Pack)","$13.44        
        ($0.25 /  Ounce)",0.74 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1.9 x 6.4 x 4.8 inches11.84 Ounces', 'Item model number': '30323', 'UPC': '037600302098', 'Manufacturer': 'Hormel', 'ASIN': 'B000V1JVAI', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",1.9,6.4,4.8,11.84,Ounces,0.74
1,"Olivia's Croutons Butter and Garlic Croutons for Salad, Soups & Stuffing - Made with Real Butter & Garlic - 5 ounce (Pack of 4)","$17.99        
        ($0.90 /  Ounce)",Not Available,"{'Product Dimensions': '3 x 3 x 0.5 inches1.65 Pounds', 'UPC': '631112995436', 'Manufacturer': ""Olivia's Croutons CompanyInc."", 'ASIN': 'B0856YSSRF'}",3,3,0.5,1.65,Pounds,1.65
1,SOUP CRMY SWEET PEA,15.12,Not Available,"{'Product Dimensions': '1.21 x 0.65 x 0.67 inches2 Pounds', 'Item model number': '00214514', 'UPC': '084253240536', 'Manufacturer': 'Imagine', 'ASIN': 'B004SIAV1I', 'Country of Origin': 'USA'}",1.21,0.65,0.67,2,Pounds,2
1,"Mrs. Cubbison's Cheese Crisps - 100% Real Cheese, Keto Friendly, Great for Snacking and Salad Topper - Parmesan Flavor, 1.98 Ounce (Pack of 1)","$2.88        
        ($1.45 /  Ounce)",0.12 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '2.15 x 4.9 x 8.35 inches1.92 Ounces', 'UPC': '074714086827', 'Manufacturer': ""Mrs. Cubbison's"", 'ASIN': 'B071WWFKB7', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",2.15,4.9,8.35,1.92,Ounces,0.12
1,"Kitchen & Love Indian Vegetable Curry Cauliflower Quick Meal 6-Pack | Vegan, Gluten-Free, Keto, Ready-to-Eat, No Refrigeration Required","$21.85        
        ($0.46 /  Ounce)",7.9 Ounces,"{'Product Dimensions': '3.8 x 3.8 x 4 inches7.9 Ounces', 'Manufacturer': 'Cucina & Amore', 'ASIN': 'B07FHL11Q5'}",3.8,3.8,4,7.9,Ounces,0.49375
1,"Maille Mustard, Old Style, 7.3 oz",4.49,0.8 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '2.4 x 2.5 x 3.6 inches12.8 Ounces', 'Item model number': '043646207587', 'UPC': '043646207587', 'Manufacturer': 'Maille', 'ASIN': 'B000SR5VOU'}",2.4,2.5,3.6,12.8,Ounces,0.8
1,"Baronâ€™s Original Israeli Couscous Toasted Pasta | 100% Natural Pearled Noodles for Salads, Soups & Side Dishes | Cooks in 10 Minutes! | Kosher| 2 Pack 21.16oz Jars","$14.99        
        ($0.35 /  Ounce)",42.32 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '7.56 x 5.63 x 3.7 inches2.65 Pounds', 'Item model number': 'BC010', 'UPC': '082063023059', 'Manufacturer': ""Baron's"", 'ASIN': 'B00B1DPEZQ'}",7.56,5.63,3.7,2.65,Pounds,2.65
1,"Wild Zora Vermicelli Chicken Noodle Soup Cup 4-pack: AIP-friendly, Gluten-Free, Grain-Free, Free-Range Chicken, non-GMO Sweet Potato Glass Noodles",17.99,Not Available,"{'Package Dimensions': '8 x 4.5 x 4 inches11.22 Ounces', 'UPC': '850034989082', 'Manufacturer': 'Wild Zora', 'ASIN': 'B0B9FLV86Y'}",8,4.5,4,11.22,Ounces,0.70125
1,"StarKist Chicken Creations, Chicken Salad, 2.6 oz Pouch (Pack of 12)","$18.36        
        ($0.59 /  Ounce)",2.6 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '6.85 x 5.67 x 5.28 inches2.6 Ounces', 'Manufacturer': 'Starkist', 'ASIN': 'B07BZ4KQ1T', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",6.85,5.67,5.28,2.6,Ounces,0.1625
1,"Campbellâ€™s Condensed Homestyle Chicken Noodle Soup, 10.5 Ounce Can",1.5,Not Available,"{'Product Dimensions': '2.5 x 2.6 x 3.7 inches4.8 Ounces', 'Item model number': '200000024619', 'UPC': '051000024572', 'Manufacturer': 'Campbell Soup Company', 'ASIN': 'B000R36FXG', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",2.5,2.6,3.7,4.8,Ounces,0.3
1,"Whole Foods Market, Minestrone Soup, 24 Ounce",8.49,1.5 Pounds,"{'Product Dimensions': '4.65 x 4.55 x 4.4 inches1.5 Pounds', 'Item model number': '0099482502065', 'UPC': '099482502065', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B088546RH9'}",4.65,4.55,4.4,1.5,Pounds,1.5
1,"Whole Foods Market, Minestrone Soup, 24 Ounce",8.49,1.5 Pounds,"{'Product Dimensions': '4.65 x 4.55 x 4.4 inches1.5 Pounds', 'Item model number': '0099482502065', 'UPC': '099482502065', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B088546RH9'}",4.65,4.55,4.4,1.5,Pounds,1.5
1,"Whole Foods Market, Mom's Chicken Soup, 24 Ounce",8.49,Not Available,"{'Product Dimensions': '4.55 x 4.6 x 4.4 inches1.5 Pounds', 'Item model number': '0099482501907', 'UPC': '099482501907', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0884P2JXQ'}",4.55,4.6,4.4,1.5,Pounds,1.5
1,"Rao's Homemade Chicken Noodle Soup, 16oz, Real Vegetables, Traditional Italian Heat and Serve Soup",5.49,Not Available,"{'Product Dimensions': '9.5 x 6.1 x 6 inches1 Pounds', 'UPC': '747479400060', 'Manufacturer': 'Raoâ€™s Specialty Foods', 'ASIN': 'B07Y46JQKZ'}",9.5,6.1,6,1,Pounds,1
1,"Whole Foods Market, Turkey & Wild Rice Soup, 24 Ounce",8.49,Not Available,"{'Product Dimensions': '4.65 x 4.6 x 4.35 inches1.62 Ounces', 'Item model number': '0099482501983', 'UPC': '099482501983', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B089PMDGR3'}",4.65,4.6,4.35,1.62,Ounces,0.10125
1,"Frontier Soups Homemade In Minutes Soup Mix, Connecticut Cottage Chicken Noodle, 4.25 oz",9.99,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '7.2 x 5.2 x 1.8 inches4.5 Ounces', 'Item model number': '212824', 'UPC': '766694301167 766789639861', 'Manufacturer': 'Frontier Soups', 'ASIN': 'B002HQOVO6'}",7.2,5.2,1.8,4.5,Ounces,0.28125
1,"Frontier Soups Homemade In Minutes Soup Mix, South of The Border Tortilla, 4.5 oz",9.99,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1.35 x 5.1 x 7.2 inches4.5 Ounces', 'Item model number': '212826', 'Department': 'Menwomenunisex-adult', 'UPC': '773821882406 766694301204 076669430120', 'Manufacturer': 'Frontier Soups', 'ASIN': 'B006RIU6Z8', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item can be shipped to select countries outside of the U.S.  Learn More'}",1.35,5.1,7.2,4.5,Ounces,0.28125
1,"Edward & Sons Organic Traditional Soup with Tofu Miso Cup Instant Soup, 1.3 oz",8.06,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1.18 x 6.94 x 4.68 inches1.3 Ounces', 'Item model number': '23580', 'UPC': '043182000925', 'Manufacturer': 'Edward & Sons', 'ASIN': 'B004SIALKE'}",1.18,6.94,4.68,1.3,Ounces,0.08125
1,"Whole Foods Market, Cream of Mushroom Soup, 24 Ounce",8.49,Not Available,"{'Product Dimensions': '4.6 x 4.6 x 4.35 inches1.5 Pounds', 'Item model number': '0099482502201', 'UPC': '099482502201', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B089PMNKN8'}",4.6,4.6,4.35,1.5,Pounds,1.5
